match_id,match_date,bowler,balls_bowled,runs_conceded,wickets_taken,overs_bowled
1293006,2022-01-31,Shahnawaz Dhani,12,33,0,2.0
1293006,2022-01-31,Sohail Tanvir,24,36,0,4.0
1293007,2022-02-01,Abbas Afridi,12,26,0,2.0
1293007,2022-02-01,Anwar Ali,13,21,0,2.17
1293007,2022-02-01,DJ Willey,23,38,0,3.83
1293007,2022-02-01,Faheem Ashraf,25,47,0,4.17
1293007,2022-02-01,Hasan Ali,24,52,0,4.0
1293007,2022-02-01,Imran Tahir,24,35,0,4.0
1293007,2022-02-01,Khushdil Shah,26,35,0,4.33
1293007,2022-02-01,M de Lange,24,49,0,4.0
1293007,2022-02-01,Mohammad Wasim,24,39,0,4.0
1293007,2022-02-01,Rumman Raees,26,42,0,4.33
1293007,2022-02-01,Shadab Khan,24,30,0,4.0
1293008,2022-02-02,Arish Ali,19,36,0,3.17
1293008,2022-02-02,D Wiese,12,11,0,2.0
1293008,2022-02-02,Haris Rauf,24,37,0,4.0
1293008,2022-02-02,Hussain Talat,18,19,0,3.0
1293008,2022-02-02,Kamran Ghulam,14,23,0,2.33
1293008,2022-02-02,Rashid Khan,24,43,0,4.0
1293008,2022-02-02,Salman Irshad,25,47,0,4.17
1293008,2022-02-02,Shaheen Shah Afridi,24,24,0,4.0
1293008,2022-02-02,Shoaib Malik,12,20,0,2.0
1293008,2022-02-02,Usman Qadir,24,43,0,4.0
1293008,2022-02-02,Wahab Riaz,24,34,0,4.0
1293008,2022-02-02,Zaman Khan,24,32,0,4.0
1293009,2022-02-03,Faheem Ashraf,18,30,0,3.0
1293009,2022-02-03,Hasan Ali,25,50,0,4.17
1293009,2022-02-03,JP Faulkner,24,45,0,4.0
1293009,2022-02-03,Mohammad Nawaz,24,32,0,4.0
1293009,2022-02-03,Mohammad Wasim,23,28,0,3.83
1293009,2022-02-03,Mubasir Khan,6,16,0,1.0
1293009,2022-02-03,Naseem Shah,25,42,0,4.17
1293009,2022-02-03,Shadab Khan,25,28,0,4.17
1293009,2022-02-03,Shahid Afridi,25,67,0,4.17
1293009,2022-02-03,Sohail Tanvir,25,43,0,4.17
1293009,2022-02-03,Waqas Maqsood,28,34,0,4.67
1293010,2022-02-04,Aamer Yamin,26,36,0,4.33
1293010,2022-02-04,Hussain Talat,26,44,0,4.33
1293010,2022-02-04,Imad Wasim,24,30,0,4.0
1293010,2022-02-04,L Gregory,6,10,0,1.0
1293010,2022-02-04,Mohammad Imran,25,41,0,4.17
1293010,2022-02-04,Mohammad Nabi,18,19,0,3.0
1293010,2022-02-04,Mohammad Umar,24,22,0,4.0
1293010,2022-02-04,Salman Irshad,24,24,0,4.0
1293010,2022-02-04,Shoaib Malik,7,2,0,1.17
1293010,2022-02-04,Umaid Asif,25,37,0,4.17
1293010,2022-02-04,Usman Qadir,18,29,0,3.0
1293010,2022-02-04,Wahab Riaz,25,43,0,4.17
1293011,2022-02-05,D Wiese,6,9,0,1.0
1293011,2022-02-05,Faheem Ashraf,12,17,0,2.0
1293011,2022-02-05,Haris Rauf,24,42,0,4.0
1293011,2022-02-05,Hasan Ali,19,43,0,3.17
1293011,2022-02-05,Kamran Ghulam,6,17,0,1.0
1293011,2022-02-05,Mohammad Hafeez,12,23,0,2.0
1293011,2022-02-05,Mohammad Wasim,19,39,0,3.17
1293011,2022-02-05,Mubasir Khan,24,19,0,4.0
1293011,2022-02-05,Rashid Khan,24,21,0,4.0
1293011,2022-02-05,Shadab Khan,24,20,0,4.0
1293011,2022-02-05,Shaheen Shah Afridi,26,25,0,4.33
1293011,2022-02-05,Waqas Maqsood,25,36,0,4.17
1293011,2022-02-05,Zaman Khan,25,29,0,4.17
1293012,2022-02-05,Abbas Afridi,18,21,0,3.0
1293012,2022-02-05,Anwar Ali,19,36,0,3.17
1293012,2022-02-05,B Muzarabani,26,34,0,4.33
1293012,2022-02-05,Imran Tahir,24,25,0,4.0
1293012,2022-02-05,Khushdil Shah,12,8,0,2.0
1293012,2022-02-05,Mohammad Umar,24,37,0,4.0
1293012,2022-02-05,S Mahmood,19,37,0,3.17
1293012,2022-02-05,Salman Irshad,24,38,0,4.0
1293012,2022-02-05,Shahnawaz Dhani,26,41,0,4.33
1293012,2022-02-05,Shoaib Malik,12,17,0,2.0
1293012,2022-02-05,Usman Qadir,19,34,0,3.17
1293012,2022-02-05,Wahab Riaz,25,59,0,4.17
1293013,2022-02-06,CJ Jordan,24,37,0,4.0
1293013,2022-02-06,Faheem Ashraf,18,20,0,3.0
1293013,2022-02-06,Hasan Ali,24,26,0,4.0
1293013,2022-02-06,Imad Wasim,18,22,0,3.0
1293013,2022-02-06,L Gregory,12,25,0,2.0
1293013,2022-02-06,Mohammad Nabi,19,33,0,3.17
1293013,2022-02-06,Mohammad Wasim,24,41,0,4.0
1293013,2022-02-06,Mubasir Khan,6,5,0,1.0
1293013,2022-02-06,Shadab Khan,24,15,0,4.0
1293013,2022-02-06,Umaid Asif,24,32,0,4.0
1293013,2022-02-06,Usman Shinwari,26,28,0,4.33
1293013,2022-02-06,Waqas Maqsood,24,28,0,4.0
1293014,2022-02-07,D Wiese,12,26,0,2.0
1293014,2022-02-07,Ghulam Mudassar,26,44,0,4.33
1293014,2022-02-07,Haris Rauf,24,48,0,4.0
1293014,2022-02-07,Iftikhar Ahmed,6,10,0,1.0
1293014,2022-02-07,JP Faulkner,12,26,0,2.0
1293014,2022-02-07,Kamran Ghulam,13,15,0,2.17
1293014,2022-02-07,L Wood,24,45,0,4.0
1293014,2022-02-07,Mohammad Nawaz,12,18,0,2.0
1293014,2022-02-07,Naseem Shah,25,36,0,4.17
1293014,2022-02-07,Rashid Khan,24,32,0,4.0
1293014,2022-02-07,Shaheen Shah Afridi,25,40,0,4.17
1293014,2022-02-07,Shahid Afridi,18,25,0,3.0
1293014,2022-02-07,Zaman Khan,22,46,0,3.67
1293015,2022-02-10,Abbas Afridi,18,23,0,3.0
1293015,2022-02-10,Anwar Ali,12,11,0,2.0
1293015,2022-02-10,B Muzarabani,25,19,0,4.17
1293015,2022-02-10,Imran Tahir,25,25,0,4.17
1293015,2022-02-10,Khushdil Shah,22,27,0,3.67
1293015,2022-02-10,LS Livingstone,25,35,0,4.17
1293015,2022-02-10,Mohammad Umar,12,20,0,2.0
1293015,2022-02-10,S Mahmood,26,44,0,4.33
1293015,2022-02-10,Salman Irshad,24,34,0,4.0
1293015,2022-02-10,Shahnawaz Dhani,18,35,0,3.0
1293015,2022-02-10,Shoaib Malik,12,9,0,2.0
1293015,2022-02-10,Wahab Riaz,26,40,0,4.33
1293016,2022-02-11,Abbas Afridi,24,34,0,4.0
1293016,2022-02-11,Anwar Ali,12,11,0,2.0
1293016,2022-02-11,B Muzarabani,24,49,0,4.0
1293016,2022-02-11,D Wiese,25,26,0,4.17
1293016,2022-02-11,Haris Rauf,24,20,0,4.0
1293016,2022-02-11,Imran Tahir,24,30,0,4.0
1293016,2022-02-11,Khushdil Shah,20,27,0,3.33
1293016,2022-02-11,Rashid Khan,25,33,0,4.17
1293016,2022-02-11,Shaheen Shah Afridi,25,30,0,4.17
1293016,2022-02-11,Shahnawaz Dhani,20,31,0,3.33
1293016,2022-02-11,Zaman Khan,22,21,0,3.67
1293017,2022-02-12,Faheem Ashraf,19,27,0,3.17
1293017,2022-02-12,Ghulam Mudassar,20,40,0,3.33
1293017,2022-02-12,Hasan Ali,24,49,0,4.0
1293017,2022-02-12,Iftikhar Ahmed,6,11,0,1.0
1293017,2022-02-12,JP Faulkner,24,50,0,4.0
1293017,2022-02-12,LA Dawson,24,34,0,4.0
1293017,2022-02-12,Mohammad Wasim,26,61,0,4.33
1293017,2022-02-12,Naseem Shah,25,43,0,4.17
1293017,2022-02-12,Noor Ahmad,27,27,0,4.5
1293017,2022-02-12,Shadab Khan,25,25,0,4.17
1293017,2022-02-12,Shahid Afridi,27,28,0,4.5
1293017,2022-02-12,Zeeshan Zameer,7,7,0,1.17
1293018,2022-02-13,Aamer Yamin,19,39,0,3.17
1293018,2022-02-13,Amad Butt,19,26,0,3.17
1293018,2022-02-13,CJ Jordan,25,41,0,4.17
1293018,2022-02-13,Imad Wasim,24,31,0,4.0
1293018,2022-02-13,LS Livingstone,18,22,0,3.0
1293018,2022-02-13,Mohammad Nabi,24,38,0,4.0
1293018,2022-02-13,Mohammad Umar,24,29,0,4.0
1293018,2022-02-13,Qasim Akram,7,7,0,1.17
1293018,2022-02-13,Salman Irshad,24,24,0,4.0
1293018,2022-02-13,Shoaib Malik,12,11,0,2.0
1293018,2022-02-13,Umaid Asif,24,37,0,4.0
1293018,2022-02-13,Wahab Riaz,25,26,0,4.17
1293019,2022-02-13,D Wiese,24,27,0,4.0
1293019,2022-02-13,Ghulam Mudassar,18,25,0,3.0
1293019,2022-02-13,Haris Rauf,26,38,0,4.33
1293019,2022-02-13,Hassan Khan,16,26,0,2.67
1293019,2022-02-13,Iftikhar Ahmed,6,12,0,1.0
1293019,2022-02-13,Kamran Ghulam,6,14,0,1.0
1293019,2022-02-13,Naseem Shah,18,26,0,3.0
1293019,2022-02-13,Noor Ahmad,26,24,0,4.33
1293019,2022-02-13,Rashid Khan,24,13,0,4.0
1293019,2022-02-13,Shaheen Shah Afridi,25,27,0,4.17
1293019,2022-02-13,Sohail Tanvir,25,30,0,4.17
1293019,2022-02-13,Zaman Khan,19,22,0,3.17
1293020,2022-02-14,Asif Ali,18,27,0,3.0
1293020,2022-02-14,CJ Jordan,24,41,0,4.0
1293020,2022-02-14,Faheem Ashraf,25,48,0,4.17
1293020,2022-02-14,Hasan Ali,24,48,0,4.0
1293020,2022-02-14,Imad Wasim,24,30,0,4.0
1293020,2022-02-14,JA Thompson,12,22,0,2.0
1293020,2022-02-14,LA Dawson,22,23,0,3.67
1293020,2022-02-14,Mir Hamza,26,32,0,4.33
1293020,2022-02-14,Mohammad Nabi,12,15,0,2.0
1293020,2022-02-14,Umaid Asif,25,51,0,4.17
1293020,2022-02-14,Waqas Maqsood,26,34,0,4.33
1293020,2022-02-14,Zeeshan Zameer,9,10,0,1.5
1293021,2022-02-15,Ghulam Mudassar,20,29,0,3.33
1293021,2022-02-15,Hussain Talat,12,8,0,2.0
1293021,2022-02-15,Iftikhar Ahmed,6,2,0,1.0
1293021,2022-02-15,Khurram Shahzad,24,41,0,4.0
1293021,2022-02-15,LS Livingstone,24,24,0,4.0
1293021,2022-02-15,Mohammad Umar,12,26,0,2.0
1293021,2022-02-15,Naseem Shah,25,28,0,4.17
1293021,2022-02-15,Noor Ahmad,27,35,0,4.5
1293021,2022-02-15,Salman Irshad,26,38,0,4.33
1293021,2022-02-15,Sohail Tanvir,24,50,0,4.0
1293021,2022-02-15,Usman Qadir,25,26,0,4.17
1293021,2022-02-15,Wahab Riaz,25,39,0,4.17
1293022,2022-02-16,Asif Afridi,18,19,0,3.0
1293022,2022-02-16,B Muzarabani,27,29,0,4.5
1293022,2022-02-16,CJ Jordan,26,51,0,4.33
1293022,2022-02-16,Imad Wasim,24,30,0,4.0
1293022,2022-02-16,Imran Tahir,24,36,0,4.0
1293022,2022-02-16,Khushdil Shah,6,8,0,1.0
1293022,2022-02-16,Mir Hamza,24,24,0,4.0
1293022,2022-02-16,Mohammad Nabi,25,30,0,4.17
1293022,2022-02-16,Rumman Raees,27,38,0,4.5
1293022,2022-02-16,Shahnawaz Dhani,24,44,0,4.0
1293022,2022-02-16,Umaid Asif,22,41,0,3.67
1293023,2022-02-17,BCJ Cutting,25,38,0,4.17
1293023,2022-02-17,Faheem Ashraf,24,33,0,4.0
1293023,2022-02-17,Hussain Talat,25,30,0,4.17
1293023,2022-02-17,LA Dawson,24,34,0,4.0
1293023,2022-02-17,LS Livingstone,12,32,0,2.0
1293023,2022-02-17,M de Lange,19,35,0,3.17
1293023,2022-02-17,Muhammad Musa,12,33,0,2.0
1293023,2022-02-17,Salman Irshad,26,29,0,4.33
1293023,2022-02-17,Usman Qadir,12,41,0,2.0
1293023,2022-02-17,Wahab Riaz,26,26,0,4.33
1293023,2022-02-17,Waqas Maqsood,28,36,0,4.67
1293023,2022-02-17,Zahir Khan,19,35,0,3.17
1293024,2022-02-18,Asif Afridi,24,42,0,4.0
1293024,2022-02-18,DJ Willey,12,22,0,2.0
1293024,2022-02-18,Ghulam Mudassar,31,57,0,5.17
1293024,2022-02-18,Iftikhar Ahmed,4,11,0,0.67
1293024,2022-02-18,Imran Tahir,18,16,0,3.0
1293024,2022-02-18,Khushdil Shah,18,17,0,3.0
1293024,2022-02-18,Mohammad Irfan,24,31,0,4.0
1293024,2022-02-18,Naseem Shah,25,41,0,4.17
1293024,2022-02-18,Noor Ahmad,26,53,0,4.33
1293024,2022-02-18,Rumman Raees,6,9,0,1.0
1293024,2022-02-18,Shahnawaz Dhani,19,22,0,3.17
1293024,2022-02-18,Sohail Tanvir,24,52,0,4.0
1293025,2022-02-18,CJ Jordan,25,23,0,4.17
1293025,2022-02-18,D Wiese,12,24,0,2.0
1293025,2022-02-18,Haris Rauf,25,43,0,4.17
1293025,2022-02-18,Imad Wasim,24,24,0,4.0
1293025,2022-02-18,Mir Hamza,24,27,0,4.0
1293025,2022-02-18,Mohammad Hafeez,12,16,0,2.0
1293025,2022-02-18,Mohammad Nabi,24,30,0,4.0
1293025,2022-02-18,Rashid Khan,26,17,0,4.33
1293025,2022-02-18,Shaheen Shah Afridi,25,31,0,4.17
1293025,2022-02-18,Usman Shinwari,26,23,0,4.33
1293025,2022-02-18,Zaman Khan,24,18,0,4.0
1293026,2022-02-19,D Wiese,6,3,0,1.0
1293026,2022-02-19,Faheem Ashraf,24,28,0,4.0
1293026,2022-02-19,Haris Rauf,25,34,0,4.17
1293026,2022-02-19,Kamran Ghulam,13,9,0,2.17
1293026,2022-02-19,LA Dawson,18,21,0,3.0
1293026,2022-02-19,M de Lange,12,21,0,2.0
1293026,2022-02-19,Mohammad Hafeez,6,6,0,1.0
1293026,2022-02-19,Mohammad Wasim,12,39,0,2.0
1293026,2022-02-19,Mubasir Khan,6,6,0,1.0
1293026,2022-02-19,Rashid Khan,24,19,0,4.0
1293026,2022-02-19,Shaheen Shah Afridi,24,28,0,4.0
1293026,2022-02-19,Waqas Maqsood,26,49,0,4.33
1293026,2022-02-19,Zahir Khan,25,33,0,4.17
1293026,2022-02-19,Zaman Khan,26,32,0,4.33
1293027,2022-02-20,Ashir Qureshi,24,31,0,4.0
1293027,2022-02-20,Hassan Khan,24,43,0,4.0
1293027,2022-02-20,Imad Wasim,25,29,0,4.17
1293027,2022-02-20,Khurram Shahzad,25,27,0,4.17
1293027,2022-02-20,L Gregory,18,28,0,3.0
1293027,2022-02-20,Mir Hamza,25,36,0,4.17
1293027,2022-02-20,Mohammad Irfan,24,28,0,4.0
1293027,2022-02-20,Naseem Shah,24,14,0,4.0
1293027,2022-02-20,Qasim Akram,6,11,0,1.0
1293027,2022-02-20,Umaid Asif,24,25,0,4.0
1293027,2022-02-20,Usman Shinwari,24,37,0,4.0
1293028,2022-02-20,Aamer Azmat,7,3,0,1.17
1293028,2022-02-20,Asif Afridi,24,21,0,4.0
1293028,2022-02-20,Athar Mahmood,18,21,0,3.0
1293028,2022-02-20,DJ Willey,12,11,0,2.0
1293028,2022-02-20,Danish Aziz,2,6,0,0.33
1293028,2022-02-20,Imran Tahir,25,8,0,4.17
1293028,2022-02-20,Khushdil Shah,12,15,0,2.0
1293028,2022-02-20,LA Dawson,24,16,0,4.0
1293028,2022-02-20,M de Lange,18,26,0,3.0
1293028,2022-02-20,Rumman Raees,18,23,0,3.0
1293028,2022-02-20,Shahnawaz Dhani,18,19,0,3.0
1293028,2022-02-20,TH David,7,5,0,1.17
1293028,2022-02-20,Zafar Gohar,19,22,0,3.17
1293028,2022-02-20,Zahid Mahmood,24,20,0,4.0
1293029,2022-02-21,Amad Butt,18,20,0,3.0
1293029,2022-02-21,Arshad Iqbal,27,31,0,4.5
1293029,2022-02-21,D Wiese,18,20,0,3.0
1293029,2022-02-21,Fawad Ahmed,24,26,0,4.0
1293029,2022-02-21,Haris Rauf,25,37,0,4.17
1293029,2022-02-21,Khalid Usman,24,25,0,4.0
1293029,2022-02-21,Mohammad Hafeez,19,17,0,3.17
1293029,2022-02-21,Mohammad Umar,25,54,0,4.17
1293029,2022-02-21,Shaheen Shah Afridi,29,45,0,4.83
1293029,2022-02-21,Shoaib Malik,6,5,0,1.0
1293029,2022-02-21,Wahab Riaz,30,28,0,5.0
1293029,2022-02-21,Zaman Khan,16,21,0,2.67
1293030,2022-02-23,Asif Afridi,25,24,0,4.17
1293030,2022-02-23,D Wiese,6,11,0,1.0
1293030,2022-02-23,DJ Willey,18,24,0,3.0
1293030,2022-02-23,Haris Rauf,24,37,0,4.0
1293030,2022-02-23,Imran Tahir,18,29,0,3.0
1293030,2022-02-23,Khushdil Shah,18,24,0,3.0
1293030,2022-02-23,Mohammad Hafeez,24,16,0,4.0
1293030,2022-02-23,Rumman Raees,18,15,0,3.0
1293030,2022-02-23,SR Patel,25,31,0,4.17
1293030,2022-02-23,Shaheen Shah Afridi,25,33,0,4.17
1293030,2022-02-23,Shahnawaz Dhani,25,19,0,4.17
1293030,2022-02-23,Zaman Khan,19,35,0,3.17
1293031,2022-02-24,Ali Majid,25,33,0,4.17
1293031,2022-02-24,Athar Mahmood,12,10,0,2.0
1293031,2022-02-24,BAC Howell,21,34,0,3.5
1293031,2022-02-24,Faheem Ashraf,18,15,0,3.0
1293031,2022-02-24,Hasan Ali,24,31,0,4.0
1293031,2022-02-24,Khalid Usman,24,19,0,4.0
1293031,2022-02-24,LA Dawson,6,15,0,1.0
1293031,2022-02-24,Salman Irshad,26,31,0,4.33
1293031,2022-02-24,Shadab Khan,25,35,0,4.17
1293031,2022-02-24,Wahab Riaz,28,53,0,4.67
1293031,2022-02-24,Waqas Maqsood,18,34,0,3.0
1293031,2022-02-24,Zahid Mahmood,18,29,0,3.0
1293032,2022-02-25,Athar Mahmood,18,19,0,3.0
1293032,2022-02-25,D Wiese,17,21,0,2.83
1293032,2022-02-25,Haris Rauf,25,31,0,4.17
1293032,2022-02-25,Hasan Ali,19,34,0,3.17
1293032,2022-02-25,LA Dawson,24,25,0,4.0
1293032,2022-02-25,Mohammad Hafeez,6,13,0,1.0
1293032,2022-02-25,Mohammad Wasim,19,25,0,3.17
1293032,2022-02-25,SR Patel,24,33,0,4.0
1293032,2022-02-25,Shadab Khan,24,27,0,4.0
1293032,2022-02-25,Shaheen Shah Afridi,25,32,0,4.17
1293032,2022-02-25,Waqas Maqsood,19,38,0,3.17
1293032,2022-02-25,Zaman Khan,25,32,0,4.17
1293033,2022-02-27,Asif Afridi,24,19,0,4.0
1293033,2022-02-27,D Wiese,9,16,0,1.5
1293033,2022-02-27,DJ Willey,24,43,0,4.0
1293033,2022-02-27,Haris Rauf,25,34,0,4.17
1293033,2022-02-27,Imran Tahir,24,22,0,4.0
1293033,2022-02-27,Khushdil Shah,19,26,0,3.17
1293033,2022-02-27,Mohammad Hafeez,24,23,0,4.0
1293033,2022-02-27,Rumman Raees,12,35,0,2.0
1293033,2022-02-27,SR Patel,12,7,0,2.0
1293033,2022-02-27,Shaheen Shah Afridi,27,32,0,4.5
1293033,2022-02-27,Shahnawaz Dhani,18,35,0,3.0
1293033,2022-02-27,Zaman Khan,26,26,0,4.33
1354924,2023-02-13,AJ Hosein,25,31,0,4.17
1354924,2023-02-13,D Wiese,18,24,0,3.0
1354924,2023-02-13,Haris Rauf,26,38,0,4.33
1354924,2023-02-13,Hussain Talat,12,16,0,2.0
1354924,2023-02-13,Ihsanullah,28,38,0,4.67
1354924,2023-02-13,LA Dawson,6,8,0,1.0
1354924,2023-02-13,Sameen Gul,25,41,0,4.17
1354924,2023-02-13,Shaheen Shah Afridi,25,27,0,4.17
1354924,2023-02-13,Shahnawaz Dhani,27,40,0,4.5
1354924,2023-02-13,Sikandar Raza,19,32,0,3.17
1354924,2023-02-13,Usama Mir,25,25,0,4.17
1354924,2023-02-13,Zaman Khan,19,29,0,3.17
1354925,2023-02-14,AJ Tye,24,32,0,4.0
1354925,2023-02-14,BCJ Cutting,19,29,0,3.17
1354925,2023-02-14,Imad Wasim,18,42,0,3.0
1354925,2023-02-14,Imran Tahir,25,40,0,4.17
1354925,2023-02-14,JDS Neesham,24,26,0,4.0
1354925,2023-02-14,Khurram Shahzad,26,47,0,4.33
1354925,2023-02-14,Mir Hamza,12,14,0,2.0
1354925,2023-02-14,Mohammad Amir,26,42,0,4.33
1354925,2023-02-14,Salman Irshad,27,43,0,4.5
1354925,2023-02-14,Shakib Al Hasan,21,32,0,3.5
1354925,2023-02-14,Sufiyan Muqeem,6,14,0,1.0
1354925,2023-02-14,Wahab Riaz,27,35,0,4.5
1354926,2023-02-15,AJ Hosein,24,32,0,4.0
1354926,2023-02-15,Abbas Afridi,25,27,0,4.17
1354926,2023-02-15,Iftikhar Ahmed,12,10,0,2.0
1354926,2023-02-15,Ihsanullah,25,12,0,4.17
1354926,2023-02-15,Mohammad Hafeez,12,15,0,2.0
1354926,2023-02-15,Mohammad Hasnain,18,30,0,3.0
1354926,2023-02-15,Mohammad Nawaz,15,28,0,2.5
1354926,2023-02-15,N Thushara,12,21,0,2.0
1354926,2023-02-15,Naseem Shah,12,7,0,2.0
1354926,2023-02-15,Sameen Gul,20,20,0,3.33
1354926,2023-02-15,Usama Mir,25,19,0,4.17
1354927,2023-02-16,AJ Tye,19,35,0,3.17
1354927,2023-02-16,Faheem Ashraf,24,25,0,4.0
1354927,2023-02-16,Imad Wasim,24,19,0,4.0
1354927,2023-02-16,JK Fuller,18,38,0,3.0
1354927,2023-02-16,Mohammad Amir,25,31,0,4.17
1354927,2023-02-16,Mohammad Wasim,26,39,0,4.33
1354927,2023-02-16,Muhammad Musa,24,48,0,4.0
1354927,2023-02-16,Rumman Raees,26,26,0,4.33
1354927,2023-02-16,Shadab Khan,25,40,0,4.17
1354927,2023-02-16,Shoaib Malik,2,7,0,0.33
1354927,2023-02-16,TK Curran,25,43,0,4.17
1354928,2023-02-17,Abbas Afridi,19,33,0,3.17
1354928,2023-02-17,CR Brathwaite,18,24,0,3.0
1354928,2023-02-17,Ihsanullah,24,24,0,4.0
1354928,2023-02-17,JDS Neesham,24,40,0,4.0
1354928,2023-02-17,KA Pollard,6,6,0,1.0
1354928,2023-02-17,Khurram Shahzad,25,49,0,4.17
1354928,2023-02-17,Khushdil Shah,12,18,0,2.0
1354928,2023-02-17,Salman Irshad,26,38,0,4.33
1354928,2023-02-17,Sameen Gul,12,26,0,2.0
1354928,2023-02-17,Sufiyan Muqeem,24,36,0,4.0
1354928,2023-02-17,Usama Mir,24,23,0,4.0
1354928,2023-02-17,Wahab Riaz,28,47,0,4.67
1354929,2023-02-18,AJ Tye,24,55,0,4.0
1354929,2023-02-18,Aamer Yamin,27,38,0,4.5
1354929,2023-02-18,Imad Wasim,24,16,0,4.0
1354929,2023-02-18,Imran Tahir,24,36,0,4.0
1354929,2023-02-18,Mohammad Amir,25,23,0,4.17
1354929,2023-02-18,Mohammad Hasnain,25,29,0,4.17
1354929,2023-02-18,Mohammad Nawaz,26,38,0,4.33
1354929,2023-02-18,Naseem Shah,25,30,0,4.17
1354929,2023-02-18,OF Smith,24,36,0,4.0
1354929,2023-02-18,Qais Ahmad,27,29,0,4.5
1354930,2023-02-19,Abbas Afridi,19,22,0,3.17
1354930,2023-02-19,Abrar Ahmed,27,21,0,4.5
1354930,2023-02-19,CR Brathwaite,18,30,0,3.0
1354930,2023-02-19,Faheem Ashraf,14,20,0,2.33
1354930,2023-02-19,Ihsanullah,23,20,0,3.83
1354930,2023-02-19,Khushdil Shah,12,20,0,2.0
1354930,2023-02-19,Mohammad Ilyas,12,12,0,2.0
1354930,2023-02-19,Mohammad Wasim,24,49,0,4.0
1354930,2023-02-19,Rumman Raees,19,25,0,3.17
1354930,2023-02-19,Shadab Khan,18,42,0,3.0
1354930,2023-02-19,TK Curran,26,33,0,4.33
1354930,2023-02-19,Usama Mir,24,34,0,4.0
1354931,2023-02-19,Aamer Yamin,18,20,0,3.0
1354931,2023-02-19,Akif Javed,21,28,0,3.5
1354931,2023-02-19,BCJ Cutting,6,12,0,1.0
1354931,2023-02-19,D Wiese,6,15,0,1.0
1354931,2023-02-19,Haris Rauf,25,36,0,4.17
1354931,2023-02-19,Imad Wasim,24,23,0,4.0
1354931,2023-02-19,Imran Tahir,24,23,0,4.0
1354931,2023-02-19,LA Dawson,19,30,0,3.17
1354931,2023-02-19,Mohammad Amir,14,12,0,2.33
1354931,2023-02-19,Shaheen Shah Afridi,26,42,0,4.33
1354931,2023-02-19,Sikandar Raza,26,27,0,4.33
1354931,2023-02-19,Zaman Khan,27,35,0,4.5
1354932,2023-02-20,Arshad Iqbal,26,37,0,4.33
1354932,2023-02-20,JDS Neesham,25,29,0,4.17
1354932,2023-02-20,MD Shanaka,12,23,0,2.0
1354932,2023-02-20,Mohammad Hafeez,6,4,0,1.0
1354932,2023-02-20,Mohammad Hasnain,24,13,0,4.0
1354932,2023-02-20,Mohammad Nawaz,22,49,0,3.67
1354932,2023-02-20,Naseem Shah,25,23,0,4.17
1354932,2023-02-20,OF Smith,14,27,0,2.33
1354932,2023-02-20,Qais Ahmad,26,41,0,4.33
1354932,2023-02-20,Sufiyan Muqeem,12,10,0,2.0
1354932,2023-02-20,Usman Qadir,25,26,0,4.17
1354932,2023-02-20,Wahab Riaz,26,29,0,4.33
1354933,2023-02-21,D Wiese,24,23,0,4.0
1354933,2023-02-21,Haris Rauf,18,43,0,3.0
1354933,2023-02-21,Hussain Talat,6,5,0,1.0
1354933,2023-02-21,Mohammad Hafeez,6,14,0,1.0
1354933,2023-02-21,Mohammad Hasnain,24,34,0,4.0
1354933,2023-02-21,Mohammad Nawaz,18,26,0,3.0
1354933,2023-02-21,Naseem Shah,25,47,0,4.17
1354933,2023-02-21,OF Smith,26,41,0,4.33
1354933,2023-02-21,Qais Ahmad,24,36,0,4.0
1354933,2023-02-21,Rashid Khan,24,17,0,4.0
1354933,2023-02-21,Shaheen Shah Afridi,25,22,0,4.17
1354933,2023-02-21,Sikandar Raza,7,6,0,1.17
1354933,2023-02-21,Zaman Khan,19,19,0,3.17
1354934,2023-02-22,Aamer Yamin,18,36,0,3.0
1354934,2023-02-22,Abbas Afridi,27,55,0,4.5
1354934,2023-02-22,Akif Javed,20,33,0,3.33
1354934,2023-02-22,CR Brathwaite,6,19,0,1.0
1354934,2023-02-22,Ihsanullah,24,20,0,4.0
1354934,2023-02-22,Imad Wasim,12,20,0,2.0
1354934,2023-02-22,Imran Tahir,25,33,0,4.17
1354934,2023-02-22,Khushdil Shah,26,25,0,4.33
1354934,2023-02-22,Mohammad Ilyas,21,38,0,3.5
1354934,2023-02-22,Mohammad Umar,24,44,0,4.0
1354934,2023-02-22,Shoaib Malik,24,30,0,4.0
1354934,2023-02-22,Usama Mir,25,36,0,4.17
1354935,2023-02-23,Arshad Iqbal,23,39,0,3.83
1354935,2023-02-23,Faheem Ashraf,18,28,0,3.0
1354935,2023-02-23,Hasan Ali,24,35,0,4.0
1354935,2023-02-23,JDS Neesham,13,21,0,2.17
1354935,2023-02-23,Mubasir Khan,6,5,0,1.0
1354935,2023-02-23,Rumman Raees,24,32,0,4.0
1354935,2023-02-23,Shadab Khan,25,26,0,4.17
1354935,2023-02-23,Sufiyan Muqeem,14,16,0,2.33
1354935,2023-02-23,TK Curran,24,30,0,4.0
1354935,2023-02-23,Usman Qadir,24,50,0,4.0
1354935,2023-02-23,Wahab Riaz,19,33,0,3.17
1354936,2023-02-24,Abrar Ahmed,25,21,0,4.17
1354936,2023-02-24,Aimal Khan,25,55,0,4.17
1354936,2023-02-24,Faheem Ashraf,25,43,0,4.17
